,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,condition_code,grade_code,age,renovated,waterfront_coded,view_coded,lon,To_drop_place_ID,To_drop_road,Type_place,city,suburb
4139,7977201707,526000.0,3,1.75,1680,3420,1.0,960,720.0,1992,0.0,98115,47.6854,-122.291,1680,4080,3,7,22,False,0,0,-122.291,155630672.0,35th Avenue Northeast,city,Seattle,
4140,3260350090,701000.0,4,3.0,2910,8540,2.0,2910,0.0,2003,0.0,98059,47.5223,-122.156,3040,6091,3,9,11,False,0,0,-122.156,231533713.0,139th Avenue Southeast,village,Newcastle,
4141,7399300850,290000.0,3,2.25,1500,7482,1.0,1210,290.0,1968,0.0,98055,47.4619,-122.187,1480,7308,4,7,46,False,0,0,-122.187,213172779.0,Edmonds Drive Southeast,town,Renton,
4142,461002551,330600.0,1,1.0,580,1799,1.0,580,0.0,1908,2005.0,98117,47.6829,-122.375,1260,4000,3,7,106,True,0,0,-122.375,155684861.0,Alonzo Avenue Northwest,city,Seattle,Ballard
4143,9158100090,550500.0,3,1.75,2540,8280,1.0,1270,1270.0,1949,0.0,98177,47.7219,-122.358,1950,8280,3,7,66,False,0,0,-122.358,155894740.0,1st Avenue Northwest,city,Seattle,Broadview
4144,9358002305,430000.0,2,1.0,950,6426,1.0,950,0.0,1949,0.0,98126,47.5653,-122.37,1360,2550,3,7,66,False,0,0,-122.37,157535702.0,Southwest Nevada Street,city,Seattle,West Seattle
4145,6447300265,4000000.0,4,5.5,7080,16573,2.0,5760,1320.0,2008,0.0,98039,47.6151,-122.224,3140,15996,3,12,6,False,0,0,-122.224,293846569.0,87th Avenue Northeast,village,Medina,
4146,2235000015,260600.0,2,1.0,810,4560,1.0,810,0.0,1928,0.0,98126,47.5425,-122.376,1490,4560,3,7,86,False,0,0,-122.376,158396677.0,35th Avenue Southwest,city,Seattle,Westwood
4147,9523104345,825000.0,5,3.0,4080,7500,2.0,2720,1360.0,1961,0.0,98103,47.6722,-122.349,2000,4545,4,8,53,False,0,2,-122.349,155943381.0,North 59th Street,city,Seattle,Phinney Ridge
4148,6139100056,378950.0,4,2.0,1820,8400,1.0,1300,520.0,1956,0.0,98155,47.7615,-122.329,1700,9450,5,7,58,False,0,0,-122.329,293720614.0,1st Avenue Northeast,town,Shoreline,
4149,808300090,435000.0,4,2.5,2650,9065,2.0,2650,0.0,2000,0.0,98019,47.7258,-121.959,2590,13218,3,7,15,False,0,0,-121.959,293840686.0,283rd Avenue Northeast,town,Duvall,
4150,8077100031,631000.0,3,2.25,1670,1396,2.0,1250,420.0,2015,0.0,98115,47.6814,-122.288,1610,5191,3,9,0,False,0,0,-122.288,22147171.0,38th Avenue Northeast,city,Seattle,
4151,1402650110,415000.0,3,2.5,2480,8342,2.0,2480,0.0,1986,0.0,98058,47.4381,-122.134,2300,8303,3,8,28,False,0,0,-122.134,229893050.0,155th Place Southeast,town,Renton,Fairwood
4152,7985000100,222000.0,3,1.75,1240,7560,1.0,1070,170.0,1967,0.0,98003,47.333,-122.3,1650,7560,3,8,47,False,0,0,-122.3,230861985.0,South 300th Street,town,Federal Way,
4153,1796350690,245000.0,3,2.0,1390,8250,1.0,1390,0.0,1987,0.0,98042,47.3707,-122.094,1390,7875,3,7,27,False,0,0,-122.094,230755850.0,186th Place Southeast,town,Covington,
4154,7504110110,720000.0,3,2.5,2880,10126,2.0,2880,0.0,1985,0.0,98074,47.6319,-122.037,2960,10514,4,10,30,False,0,0,-122.037,293690102.0,Northeast 25th Way,town,Sammamish,
4155,4324500490,215000.0,3,1.0,1060,9954,1.0,1060,0.0,1960,0.0,98032,47.3801,-122.289,1620,8760,4,7,54,False,0,0,-122.289,227540272.0,35th Avenue South,town,Kent,
4156,1257202120,579100.0,2,1.0,1070,2754,1.0,830,240.0,1924,0.0,98103,47.6755,-122.331,1760,4080,3,7,90,False,0,0,-122.331,155702806.0,Corliss Avenue North,city,Seattle,Green Lake
4157,3987700115,522500.0,4,1.75,1640,9299,1.5,870,770.0,1943,0.0,98056,47.5334,-122.168,2460,14326,4,7,71,False,0,0,-122.168,293737759.0,129th Avenue Southeast,village,Newcastle,Newport Hills
4158,9137101353,489000.0,3,2.0,1510,3000,1.0,910,600.0,1972,0.0,98115,47.6804,-122.319,1620,4000,4,7,42,False,0,0,-122.319,159387070.0,Northeast 71st Street,city,Seattle,Green Lake
4159,3298701066,240000.0,3,1.0,1230,2353,1.5,1230,0.0,1925,0.0,98106,47.5177,-122.354,1280,1572,4,6,90,False,0,0,-122.354,158269065.0,15th Avenue Southwest,city,Seattle,
4161,4055700778,523000.0,4,2.5,3180,20870,2.0,2120,1060.0,1967,0.0,98034,47.7176,-122.241,2700,14190,3,8,47,False,0,0,-122.241,179347301.0,76th Avenue Northeast,town,Kirkland,Lake Park
4162,438000025,628000.0,4,2.0,2260,6000,1.0,1430,830.0,1958,0.0,98115,47.6876,-122.298,2030,5874,3,8,56,False,0,0,-122.298,155364225.0,27th Avenue Northeast,city,Seattle,
4163,2474400300,320000.0,4,2.5,1920,7277,2.0,1920,0.0,1990,0.0,98031,47.4058,-122.192,2300,7645,4,8,25,False,0,0,-122.192,229535250.0,Southeast 219th Place,town,Kent,
4164,87000283,359950.0,3,2.5,1980,7800,2.0,1980,0.0,1999,0.0,98055,47.4492,-122.199,1700,20580,3,8,15,False,0,0,-122.199,230030473.0,106th Avenue Southeast,town,Renton,
4165,2946001645,232000.0,2,1.0,1200,8063,1.0,1200,0.0,1958,0.0,98198,47.4204,-122.324,1200,7500,4,6,56,False,0,0,-122.324,231199395.0,8th Avenue South,town,Des Moines,
4166,9294300495,810000.0,4,2.25,2020,5600,1.0,1210,810.0,1961,0.0,98115,47.6821,-122.267,2660,6050,4,8,53,False,0,2,-122.267,155775321.0,57th Avenue Northeast,city,Seattle,
4167,492000475,245000.0,4,1.5,2010,7561,1.5,1890,120.0,1921,0.0,98002,47.31100000000001,-122.227,1420,6564,4,7,93,False,0,0,-122.227,212915391.0,Auburn Avenue,town,Auburn,Downtown
4168,3876540600,273000.0,3,2.25,1930,8192,1.0,1470,460.0,1984,0.0,98003,47.2624,-122.299,1510,8192,3,7,31,False,0,0,-122.299,231940858.0,27th Place South,town,Federal Way,
4169,4122500100,1190000.0,5,2.5,2710,14989,1.0,1720,990.0,1959,0.0,98004,47.6411,-122.207,3180,16624,3,8,56,False,0,0,-122.207,293800978.0,99th Avenue Northeast,city,Bellevue,
4170,2461900945,438000.0,5,1.0,1950,6250,1.5,1450,500.0,1917,0.0,98136,47.5511,-122.386,1950,6250,4,7,98,False,0,0,-122.386,158977745.0,42nd Avenue Southwest,city,Seattle,
4171,7221400495,400000.0,3,1.75,2110,19600,1.0,2110,0.0,1959,0.0,98055,47.4742,-122.198,880,10077,4,8,55,False,0,0,-122.198,231768476.0,High Avenue South,town,Renton,
4172,2349300090,340000.0,3,1.0,1250,4800,1.0,1250,0.0,1951,0.0,98126,47.5517,-122.381,1404,4800,4,7,63,False,0,0,-122.381,158976998.0,Fauntleroy Way Southwest,city,Seattle,Delridge
4173,9523100459,552000.0,2,2.5,1380,951,3.0,1380,0.0,2006,0.0,98103,47.6654,-122.355,1430,3400,3,9,8,False,0,0,-122.355,155674229.0,Greenwood Avenue North,city,Seattle,Phinney Ridge
4174,3856904580,790000.0,3,1.75,2050,4080,2.0,2050,0.0,1991,0.0,98105,47.6698,-122.325,1890,4080,3,8,23,False,0,0,-122.325,158439950.0,Northeast 57th Street,city,Seattle,Green Lake
4175,7345600755,360000.0,3,1.5,1800,22000,2.0,1800,0.0,1931,0.0,98168,47.4889,-122.286,1440,16640,3,8,83,False,0,0,-122.286,231634270.0,South 128th Street,town,Tukwila,Riverton
4176,798000457,235000.0,3,1.0,1310,15022,1.0,1310,0.0,1934,1984.0,98168,47.5008,-122.332,1530,13154,3,7,81,True,0,0,-122.332,231499089.0,Occidental Avenue South,city,Seattle,
4177,7986400945,775000.0,2,1.0,1010,3600,1.0,1010,0.0,1913,0.0,98107,47.6641,-122.357,1540,3600,3,7,101,False,0,0,-122.357,156391541.0,1st Avenue Northwest,city,Seattle,Phinney Ridge
4178,395300100,489200.0,3,2.75,1850,9600,1.5,1850,0.0,1965,0.0,98034,47.7259,-122.226,1250,10500,5,7,49,False,0,0,-122.226,179655960.0,Northeast 139th Street,town,Kirkland,Inglewood
4179,2473510090,341000.0,3,2.25,1750,8900,2.0,1750,0.0,1977,0.0,98058,47.4451,-122.136,1680,7910,4,8,37,False,0,0,-122.136,231368572.0,Southeast 176th Street,town,Renton,Fairwood
4180,1329300300,335000.0,4,2.5,2154,6050,2.0,2154,0.0,2012,0.0,98030,47.3513,-122.174,2305,5769,3,8,2,False,0,0,-122.174,230504627.0,Southeast 279th Place,town,Kent,
4181,952007069,393500.0,3,1.75,1230,1441,2.0,1010,220.0,2004,0.0,98116,47.5626,-122.382,1170,1942,3,8,11,False,0,0,-122.382,158572471.0,39th Avenue Southwest,city,Seattle,West Seattle
4182,8073000265,360000.0,3,2.0,1960,8846,1.0,980,980.0,1940,0.0,98178,47.5101,-122.246,2190,6363,4,6,74,False,0,3,-122.246,158056442.0,South Ryan Street,city,Seattle,
4183,952004745,400800.0,4,1.0,1070,5750,1.0,870,200.0,1923,0.0,98126,47.56399999999999,-122.379,1270,5750,3,6,92,False,0,0,-122.379,158643588.0,37th Avenue Southwest,city,Seattle,West Seattle
4184,1376800115,585000.0,3,1.0,1450,5378,1.0,1190,260.0,1939,0.0,98199,47.6436,-122.405,1810,5559,3,7,75,False,0,0,-122.405,155634308.0,37th Avenue West,city,Seattle,Magnolia Village
4185,6613000750,1600000.0,4,2.75,3680,5000,2.0,2480,1200.0,1936,0.0,98105,47.6599,-122.269,3200,5000,3,9,78,False,0,3,-122.269,155638471.0,55th Avenue Northeast,city,Seattle,
4186,2303900090,2880000.0,4,2.5,5760,32033,2.0,4390,1370.0,1994,0.0,98177,47.7288,-122.37,3420,28475,4,12,20,False,0,4,-122.37,155092691.0,Northwest Elford Drive,city,Seattle,Broadview
4187,6713700025,300000.0,3,1.0,1220,13000,1.0,1220,0.0,1955,0.0,98133,47.7608,-122.353,1510,12600,4,7,59,False,0,0,-122.353,293817152.0,Evanston Avenue North,town,Shoreline,Richmond Highlands
4188,4083304535,1050000.0,4,2.75,2950,4560,2.0,1810,1140.0,1912,0.0,98103,47.6525,-122.333,2000,4560,5,7,102,False,0,0,-122.333,149684065.0,Bagley Avenue North,city,Seattle,Wallingford
4189,3626039403,360000.0,3,1.5,1340,1110,2.0,1040,300.0,1999,0.0,98117,47.698,-122.366,1220,1110,3,7,15,False,0,0,-122.366,52097456.0,8th Avenue Northwest,city,Seattle,Blue Ridge
4190,254000100,665900.0,4,2.25,2870,5453,2.0,2220,650.0,1926,0.0,98146,47.5129,-122.388,1660,4800,4,8,88,False,0,1,-122.388,158468262.0,44th Avenue Southwest,city,Seattle,Endolyne
4191,2724049076,470000.0,4,1.0,2590,18224,1.5,2000,590.0,1911,0.0,98118,47.5318,-122.286,1800,7080,4,7,103,False,0,0,-122.286,158027100.0,South Kenyon Street,city,Seattle,
4192,8562500690,581000.0,4,1.75,2090,8164,1.0,1070,1020.0,1963,0.0,98052,47.6715,-122.155,1310,7975,4,8,51,False,0,0,-122.155,293843142.0,138th Place Northeast,town,Redmond,
4193,3834500195,527000.0,6,3.5,3000,8401,1.0,1500,1500.0,1979,0.0,98125,47.7226,-122.299,1400,8403,3,8,35,False,0,0,-122.299,155461002.0,27th Avenue Northeast,city,Seattle,Lake City
4194,2207100405,423000.0,4,1.75,1730,7245,1.0,880,850.0,1955,0.0,98007,47.5995,-122.144,1550,7245,4,7,60,False,0,0,-122.144,293844765.0,147th Avenue Southeast,city,Bellevue,Robinswood
4195,9482700475,875000.0,4,3.5,2850,4416,1.5,2040,810.0,1926,0.0,98103,47.6835,-122.342,1860,4416,3,7,88,False,0,0,-122.342,155800588.0,Winona Avenue North,city,Seattle,Greenwood
4196,7905200386,410000.0,3,1.0,1020,6903,1.0,1020,0.0,1951,0.0,98116,47.57100000000001,-122.392,1440,6678,3,7,63,False,0,0,-122.392,160089782.0,47th Avenue Southwest,city,Seattle,West Seattle
4197,8680500090,606000.0,3,2.5,2200,6005,2.0,2200,0.0,1997,0.0,98072,47.7408,-122.169,2320,6098,3,9,18,False,0,0,-122.169,253493951.0,128th Court Northeast,town,Woodinville,
4200,3298700110,373000.0,3,2.5,2990,6771,1.0,1550,1440.0,2003,0.0,98106,47.5237,-122.353,1800,6771,3,7,11,False,0,0,-122.353,158542170.0,14th Avenue Southwest,city,Seattle,
4201,6300000337,550000.0,5,2.0,2450,9488,1.0,1240,1210.0,1900,1955.0,98133,47.7056,-122.34,1310,5693,4,7,114,True,0,0,-122.34,155373582.0,Interlake Avenue North,city,Seattle,Greenwood
4202,8561200110,512500.0,3,2.5,1900,7604,2.0,1900,0.0,1990,0.0,98033,47.7002,-122.188,1980,9583,3,8,24,False,0,0,-122.188,179745786.0,115th Avenue Northeast,town,Kirkland,
4203,2781250110,360000.0,4,2.5,2640,7388,2.0,2640,0.0,2003,0.0,98038,47.3505,-122.027,2640,6383,3,7,12,False,0,0,-122.027,220307216.0,236th Place Southeast,town,Maple Valley,Henrys
4204,4442800008,369000.0,3,2.0,1340,1480,3.0,1340,0.0,1997,0.0,98117,47.6904,-122.393,1340,1321,3,8,17,False,0,0,-122.393,18734007.0,28th Avenue Northwest,city,Seattle,Ballard
4205,2619920110,825000.0,4,2.5,3220,5262,2.0,3220,0.0,2003,0.0,98033,47.6878,-122.162,3220,4921,3,9,11,False,0,0,-122.162,293785052.0,Northeast 97th Street,town,Redmond,
4207,9471200115,1290000.0,4,2.5,3240,10800,1.0,2260,980.0,1946,0.0,98105,47.6709,-122.262,3490,10800,3,10,68,False,0,0,-122.262,155490432.0,61st Avenue Northeast,city,Seattle,
4208,2597500090,270000.0,5,2.5,2630,8470,1.5,2630,0.0,1968,0.0,98002,47.2863,-122.196,1780,8575,4,8,46,False,0,0,-122.196,231556391.0,26th Street Southeast,town,Auburn,Forrest Villa
4209,8665050490,480680.0,3,2.5,1730,4924,2.0,1730,0.0,1996,0.0,98029,47.5672,-122.005,1610,4313,3,8,18,False,0,0,-122.005,293814415.0,249th Avenue Southeast,town,Sammamish,Klahanie
4210,1736800740,525000.0,4,1.75,2120,7725,1.0,1220,900.0,1965,0.0,98007,47.6003,-122.144,2160,7725,3,8,50,False,0,0,-122.144,268539285.0,147th Place Southeast,city,Bellevue,Robinswood
4211,6163901751,291500.0,3,1.0,880,9238,1.5,880,0.0,1946,0.0,98155,47.7494,-122.319,1170,9238,5,6,68,False,0,0,-122.319,293809000.0,10th Avenue Northeast,town,Shoreline,Ridgecrest
4212,2323059184,305000.0,4,2.0,1800,13551,1.0,1800,0.0,1974,0.0,98059,47.4721,-122.128,1730,13551,4,7,40,False,0,0,-122.128,231658047.0,160th Avenue Southeast,town,Renton,
4213,7349650490,285000.0,3,1.75,1600,7500,1.0,1600,0.0,1998,0.0,98002,47.2831,-122.199,1620,7461,3,7,17,False,0,0,-122.199,233038848.0,Forest Ridge Drive Southeast,town,Auburn,Forrest Villa
4214,1025039086,1880000.0,3,2.5,3280,29111,2.0,3280,0.0,1925,0.0,98199,47.6699,-122.416,3530,21074,3,11,89,False,1,3,-122.416,155832251.0,West Cramer Street,city,Seattle,Seaview
4215,274100090,329500.0,5,1.75,3290,8000,1.0,1790,1500.0,1968,0.0,98030,47.3733,-122.214,2380,7000,3,7,47,False,0,0,-122.214,229593953.0,Woodland Way,town,Kent,
4216,3342104046,1570000.0,4,2.25,2890,18226,3.0,2890,0.0,1984,0.0,98056,47.5169,-122.209,2870,11151,3,10,30,False,1,4,-122.209,231736452.0,Mountain View Avenue North,town,Renton,Kennydale
4217,7893801862,379260.0,3,2.5,1730,7202,1.0,1330,400.0,1991,0.0,98198,47.4099,-122.329,2100,8125,3,7,23,False,0,0,-122.329,231190638.0,South 214th Street,town,Des Moines,
4218,7852060490,356000.0,3,2.5,1590,3411,2.0,1590,0.0,2000,0.0,98065,47.5303,-121.878,1590,3411,3,7,14,False,0,0,-121.878,46833323.0,Douglas Avenue Southeast,town,Snoqualmie,
4219,7923300115,571900.0,4,1.75,1710,8947,1.0,1710,0.0,1956,0.0,98007,47.5947,-122.135,1360,10133,4,7,58,False,0,0,-122.135,293690895.0,Southeast 18th Street,city,Bellevue,Robinswood
4220,2868300115,271500.0,3,1.75,1995,18360,2.0,1995,0.0,1957,0.0,98198,47.4129,-122.322,1980,13640,3,7,57,False,0,0,-122.322,231288116.0,South 211th Place,town,Des Moines,
4221,9477001270,390000.0,3,1.75,1300,10030,1.0,1300,0.0,1967,0.0,98034,47.7359,-122.192,1520,7713,4,7,48,False,0,0,-122.192,231438153.0,112th Avenue Northeast,town,Kirkland,
4222,522069119,550000.0,3,2.5,2720,62310,1.0,2040,680.0,1985,0.0,98038,47.4168,-122.074,2770,204296,3,8,30,False,0,0,-122.074,231732405.0,Southeast 206th Street,town,Maple Valley,
4223,2025049175,755000.0,2,2.5,1360,2070,2.0,1360,0.0,1999,0.0,98102,47.6423,-122.329,1920,2092,3,8,16,False,0,0,-122.329,155132466.0,Fairview Avenue East,city,Seattle,
4224,2771604226,509500.0,2,2.5,1590,1485,2.0,1300,290.0,1994,0.0,98199,47.6375,-122.387,1880,3675,3,8,20,False,0,0,-122.387,155648788.0,West Crockett Street,city,Seattle,Magnolia
4225,2917200615,486700.0,2,1.0,1200,6278,1.0,1080,120.0,1942,0.0,98103,47.7001,-122.351,1200,6211,3,7,73,False,0,0,-122.351,156866883.0,Evanston Avenue North,city,Seattle,Greenwood
4226,9551201295,527500.0,2,1.0,1170,3000,1.5,1170,0.0,1910,0.0,98103,47.6697,-122.338,1530,4000,3,7,104,False,0,0,-122.338,158409469.0,Woodlawn Avenue North,city,Seattle,Wallingford
4227,7443000985,475000.0,5,2.5,2010,3600,1.5,1510,500.0,1912,0.0,98119,47.6522,-122.366,1780,3600,3,6,102,False,0,0,-122.366,156215560.0,West Nickerson Street,city,Seattle,Queen Anne
4228,3395041194,268000.0,3,2.75,1880,1793,2.0,1810,70.0,2001,0.0,98108,47.5405,-122.293,1800,2537,3,7,13,False,0,0,-122.293,20915871.0,30th Avenue South,city,Seattle,Rainier Valley
4229,1024069162,562000.0,3,2.0,3250,50529,2.0,3250,0.0,1978,0.0,98075,47.5849,-122.016,2370,47480,4,8,37,False,0,0,-122.016,293770724.0,Southeast 28th Street,town,Sammamish,
4230,5452800735,780000.0,4,2.5,2270,13449,1.0,1310,960.0,1975,0.0,98040,47.5416,-122.232,2810,13475,4,9,39,False,0,0,-122.232,293780209.0,80th Avenue Southeast,town,Mercer Island,
4231,2902200015,700000.0,9,3.0,3680,4400,2.0,2830,850.0,1908,0.0,98102,47.6374,-122.324,1960,2450,3,7,107,False,0,0,-122.324,155245308.0,Franklin Avenue East,city,Seattle,
4232,1698900195,710000.0,3,2.0,1880,3000,1.0,1040,840.0,1931,0.0,98109,47.6418,-122.351,1790,3000,4,8,83,False,0,0,-122.351,156686791.0,Nob Hill Place North,city,Seattle,Fremont
4233,442000015,445000.0,3,1.0,1050,5664,1.0,910,140.0,1947,0.0,98115,47.6897,-122.285,1500,5664,4,7,67,False,0,0,-122.285,156178043.0,40th Avenue Northeast,city,Seattle,
4234,222069058,729000.0,3,3.25,2250,60548,1.0,2250,0.0,2005,0.0,98038,47.4246,-122.014,2760,84070,3,9,9,False,0,0,-122.014,233181186.0,244th Avenue Southeast,town,Maple Valley,Atkinson
4235,2926049449,384400.0,3,3.25,1689,1388,3.0,1689,0.0,2008,0.0,98125,47.7174,-122.317,1459,1384,3,8,6,False,0,0,-122.317,21697502.0,Northeast 123rd Street,city,Seattle,Northgate
4236,6071800100,815000.0,6,3.0,2860,17853,1.0,1430,1430.0,1962,2015.0,98006,47.54600000000001,-122.175,1920,13452,3,8,53,True,0,0,-122.175,293850647.0,Southeast 64th Place,city,Bellevue,
4237,4003000110,865000.0,4,2.5,2710,4069,3.0,2710,0.0,1990,0.0,98122,47.604,-122.288,1810,3586,4,10,24,False,0,0,-122.288,160775547.0,East Spruce Street,city,Seattle,Leschi
4238,925059198,514000.0,3,2.0,1770,7200,1.0,1770,0.0,1967,0.0,98033,47.6642,-122.173,2250,11250,4,7,47,False,0,0,-122.173,179522298.0,Northeast 65th Street,town,Kirkland,
4239,6072700110,615000.0,4,2.75,2820,13193,1.0,1860,960.0,1965,0.0,98006,47.5579,-122.174,2580,13193,3,8,49,False,0,0,-122.174,293688412.0,125th Avenue Southeast,city,Bellevue,
4240,1926069143,865000.0,4,3.25,3400,99170,1.0,2000,1400.0,1980,0.0,98072,47.7293,-122.099,3460,47920,4,8,34,False,0,0,-122.099,293773554.0,Northeast 143rd Place,town,Cottage Lake,
4241,2871000300,755000.0,4,2.5,3110,6930,2.0,3110,0.0,2004,0.0,98052,47.7011,-122.112,3090,7000,3,9,10,False,0,0,-122.112,260404838.0,Northeast 112th Way,town,Redmond,
4242,6163900301,425000.0,4,1.0,1480,8321,1.0,1080,400.0,1953,0.0,98155,47.7629,-122.318,1580,8502,3,7,62,False,0,0,-122.318,293831240.0,Northeast 185th Street,town,Shoreline,
4243,4318200090,375000.0,2,1.0,940,9839,1.0,940,0.0,1910,0.0,98136,47.5379,-122.386,1330,8740,3,6,104,False,0,0,-122.386,156149426.0,Southwest Othello Street,city,Seattle,
4244,9526600090,750000.0,4,2.5,2680,4548,2.0,2680,0.0,2009,0.0,98052,47.7073,-122.114,2750,4548,3,8,6,False,0,0,-122.114,293741118.0,Northeast 120th Street,town,Redmond,
4245,629420100,722000.0,4,2.75,3190,5408,2.0,3190,0.0,2005,0.0,98075,47.5903,-121.988,3160,5773,3,9,9,False,0,0,-121.988,293749681.0,Southeast 21st Place,town,Sammamish,
4246,6905200215,1010000.0,3,2.5,1920,4480,2.0,1920,0.0,1949,1997.0,98119,47.6472,-122.373,1790,4500,3,9,66,True,0,1,-122.373,156144783.0,12th Avenue West,city,Seattle,Queen Anne
4247,7202430110,725000.0,3,2.5,2610,7510,2.0,2610,0.0,1996,0.0,98052,47.6648,-122.137,2610,8458,3,9,18,False,0,0,-122.137,293751056.0,Northeast 66th Court,town,Redmond,
4248,87000245,170000.0,3,0.75,1040,42180,1.0,1040,0.0,1947,0.0,98055,47.4518,-122.199,1270,24090,2,6,67,False,0,0,-122.199,229940469.0,106th Avenue Southeast,town,Renton,
4249,6667400090,845000.0,4,3.25,2880,35315,1.0,2270,610.0,1982,0.0,98005,47.6587,-122.163,1910,167378,3,11,33,False,0,0,-122.163,293737392.0,Northeast 55th Place,city,Bellevue,
4250,6802200100,271900.0,3,2.0,1450,8771,2.0,1450,0.0,1991,0.0,98022,47.1947,-121.989,1450,8653,4,7,24,False,0,0,-121.989,232336765.0,Schmid Street,town,Enumclaw,
4251,913000315,1300000.0,6,4.5,3902,3880,3.0,2782,1120.0,1977,0.0,98116,47.5837,-122.399,1100,3870,4,9,37,False,0,4,-122.399,160084668.0,Halleck Avenue Southwest,city,Seattle,West Seattle
4252,8732030490,261500.0,4,2.5,2460,7800,1.0,1500,960.0,1977,0.0,98023,47.3081,-122.384,2210,7800,3,8,37,False,0,0,-122.384,231176108.0,Southwest 328th Street,town,Federal Way,
4253,3629920600,619500.0,3,2.5,2170,5000,2.0,2170,0.0,2003,0.0,98029,47.5458,-121.996,2170,5000,3,9,11,False,0,0,-121.996,293837289.0,Northeast Julep Street,town,Issaquah,
4254,1524079156,435000.0,5,2.25,1970,15247,1.0,1450,520.0,1986,0.0,98024,47.5669,-121.905,1300,10800,3,7,28,False,0,0,-121.905,293733498.0,327th Place Southeast,village,Fall City,
4255,6450301690,210000.0,3,1.0,1000,5454,1.0,1000,0.0,1954,0.0,98133,47.7339,-122.337,1320,5250,3,7,60,False,0,0,-122.337,155314004.0,Wallingford Avenue North,city,Seattle,Foy
4256,5309101050,489950.0,3,2.0,1580,4010,1.0,790,790.0,1909,0.0,98117,47.6769,-122.371,1350,5350,4,7,105,False,0,0,-122.371,20174062.0,11th Avenue Northwest,city,Seattle,Ballard
4257,8857600820,260000.0,4,1.5,2130,8800,1.0,1100,1030.0,1962,0.0,98032,47.383,-122.288,1480,8120,3,7,52,False,0,0,-122.288,227473525.0,South 244th Street,town,Kent,
4258,3500100025,300000.0,4,1.0,1370,8499,1.0,1370,0.0,1949,0.0,98155,47.736,-122.301,1370,8187,3,7,65,False,0,0,-122.301,293848644.0,Northeast 147th Street,town,Shoreline,
4259,5152100110,530000.0,4,2.0,2150,14161,1.0,1330,820.0,1966,0.0,98003,47.3376,-122.323,2310,14034,3,8,49,False,0,2,-122.323,230900341.0,9th Place South,town,Federal Way,
4260,3298600850,235000.0,3,1.75,1370,14030,1.0,1370,0.0,1977,0.0,98092,47.2969,-122.163,2100,15260,4,8,37,False,0,0,-122.163,232016413.0,134th Avenue Southeast,town,Auburn,
4261,3856902250,593500.0,3,1.0,1370,4000,2.0,1370,0.0,1918,0.0,98105,47.6711,-122.324,1370,4000,4,8,97,False,0,0,-122.324,158966547.0,Northeast 58th Street,city,Seattle,Green Lake
4263,2621069066,585000.0,3,2.0,3190,207346,2.0,3190,0.0,1994,0.0,98022,47.2737,-122.015,2930,206474,3,9,21,False,0,0,-122.015,232233095.0,249th Avenue Southeast,town,Enumclaw,Kummer
4264,251620090,2400000.0,4,3.25,4140,20734,1.0,3300,840.0,1977,2005.0,98004,47.6344,-122.215,4020,20008,3,10,37,True,0,1,-122.215,293729944.0,Northeast 27th Street,village,Clyde Hill,
4265,3546000090,199500.0,3,1.75,1690,8901,1.0,1690,0.0,1986,0.0,98030,47.3546,-122.176,1690,7532,3,7,29,False,0,0,-122.176,229790877.0,124th Place Southeast,town,Kent,
4266,3359500755,544500.0,5,1.0,1690,3240,1.5,1690,0.0,1914,0.0,98115,47.6746,-122.325,1230,4500,3,7,100,False,0,0,-122.325,155819470.0,Northeast 63rd Street,city,Seattle,Green Lake
4267,3579800485,394900.0,3,1.0,1430,13370,1.0,1430,0.0,1962,0.0,98034,47.7317,-122.241,1670,10075,3,7,53,False,0,0,-122.241,164294259.0,75th Avenue Northeast,town,Kirkland,Moorlands
4268,2919201335,912000.0,4,3.75,1980,4095,2.0,1980,0.0,2009,0.0,98103,47.6901,-122.356,1480,3840,3,9,5,False,0,0,-122.356,155425446.0,North 84th Street,city,Seattle,Greenwood
